Bin 1,Bin 2,Bin 3,Bin 4,Bin 5,Bin 6,Bin 7,Bin 8,Bin 9,Bin 10,Bin 11,Bin 12,Bin 13,Bin 14,Bin 15,Bin 16,Bin 17,Bin 18,Bin 19,Bin 20,Bin 21,Bin 22,Bin 23,Bin 24,Bin 25,Bin 26,Bin 27,Bin 28,Bin 29,Bin 30,Bin 31,Bin 32,Bin 33,Bin 34,Bin 35,Bin 36,Bin 37,Bin 38,Bin 39,Bin 40,Bin 41,Bin 42,Bin 43,Bin 44,Bin 45,Bin 46,Bin 47,Bin 48,Bin 49,Bin 50,Bin 51,Bin 52,Bin 53,Bin 54,Bin 55,Bin 56,Bin 57,Bin 58,Contrast,Dissimilarity,Homogenity,Energy,Correlation,ASM,Ring 1,Ring 2,Ring 3,Ring 4,Ring 5,Ring 6,Ring 7,Ring 8,Ring 9,Ring 10,Ring 11,Ring 12,Ring 13,Ring 14,Ring 15,Ring 16,Ring 17,Ring 18,Ring 19,Ring 20,Ring 21,Ring 22,Ring 23,Ring 24,Ring 25,Ring 26,Ring 27,Ring 28,Ring 29,Ring 30,Ring 31,Entropy,Mean,Median,Std Deviation,Kurtosis,Skewness,Person
0.0418524234,0,0,0,0,0,0.1204189529,0,0,0,0,0,0.0846164838,0,0,0,0,0,0,0.3054812529,0,0,0,0,0,0.6081447188,0,0,0,0,0,0,0.5913208733,0,0,0,0,0,0.1689843393,0,0,0,0,0,0,0.1711391175,0,0,0,0,0,4.0860396662,0,0,0,0,0,0.2664466164,996.880593115,9.4806323078,0.6782425211,0.6222964353,0.9420686873,0.3872528534,0.2139414608,0.2747417513,0.4414733252,0.3465746664,0.4310200693,0.390613001,0.5117029388,0.4126007368,0.3338925416,0.514205265,0.3781710293,0.3679898776,0.3767661422,0.4287374354,0.2897648839,0.305776684,0.384203981,0.392922125,0.3615813097,0.3172885978,0.3610325371,0.2835268071,0.4767907143,0.4877895756,0.3321286287,0.4686844744,0.4673219779,0.3492798661,0.2837343511,0.3753969511,0.4019191192,14.032,1.51617,2,0.723842,-0.8780818672,-0.8780818672,6
0.0903349337,0,0,0,0,0,0.2569158665,0,0,0,0,0,0.1859739369,0,0,0,0,0,0,0.6615997942,0,0,0,0,0,1.0505372657,0,0,0,0,0,0,1.2133887746,0,0,0,0,0,0.4365083448,0,0,0,0,0,0,0.4138831733,0,0,0,0,0,1.6228795153,0,0,0,0,0,0.5124228395,639.092220263,10.100803449,0.3438422933,0.2046219858,0.9653336197,0.0418701571,0.3375509586,0.3856536802,0.3666879385,0.369708279,0.4217624322,0.40795638,0.2592697095,0.2636638067,0.3176692549,0.323798248,0.3928759103,0.2371068319,0.2545779083,0.2513707047,0.2795377553,0.254951554,0.1997282254,0.3527343802,0.4721577702,0.2482186874,0.1800872365,0.329868493,0.4038283875,0.4041453007,0.2758034827,0.2612850811,0.2452343249,0.2824190427,0.3407978155,0.3562624702,0.3170776477,0,1.13326,0.976471,0.749919,-1.538409347,-1.538409347,6
0.0464106081,0,0,0,0,0,0.1645919067,0,0,0,0,0,0.1204189529,0,0,0,0,0,0,0.4726423182,0,0,0,0,0,0.8508887746,0,0,0,0,0,0,0.9008630544,0,0,0,0,0,0.3121942158,0,0,0,0,0,0,0.2607281664,0,0,0,0,0,2.9858596251,0,0,0,0,0,0.3298468221,656.307035077,8.6457378013,0.530238434,0.4199711939,0.9691793968,0.1763758037,0.2882505758,0.4218889241,0.3422072767,0.4302851299,0.3839666466,0.4450331759,0.4333962283,0.3788078128,0.4251658214,0.4203131112,0.3690096871,0.3950967565,0.4554017096,0.3902243072,0.2143764829,0.3080206046,0.4333287189,0.4296473482,0.4422712412,0.3185393216,0.2191106275,0.2041374159,0.3266317884,0.321430144,0.3062916769,0.4186808303,0.3683551299,0.3092126116,0.4344931687,0.4248057634,0.2581127986,0,1.19149,1.11176,0.806315,-1.7832400675,-1.7832400675,6
0.0421010517,0,0,0,0,0,0.1246456333,0,0,0,0,0,0.0901691815,0,0,0,0,0,0,0.3000943073,0,0,0,0,0,0.634416438,0,0,0,0,0,0,0.5820387517,0,0,0,0,0,0.1655035437,0,0,0,0,0,0,0.1713048697,0,0,0,0,0,4.0512317101,0,0,0,0,0,0.2829389575,1023.79547978,9.8260761644,0.6712642789,0.6155007739,0.9392644613,0.3788412026,0.2134618593,0.2506165869,0.3188548996,0.3413583704,0.5050871426,0.3740565817,0.4639656307,0.3659489735,0.2447477677,0.2280648944,0.2014130046,0.3446022899,0.3961075738,0.426465521,0.3205182355,0.3969069755,0.2955617242,0.379765307,0.3824699442,0.2816813964,0.4531205453,0.4610170028,0.3103012811,0.3082129984,0.3376615986,0.348349016,0.3538888843,0.4021508462,0.5855372891,0.3736011562,0.3564564123,14.0386,1.5176,2,0.716379,-0.87971937,-0.87971937,6
0.0425154321,0,0,0,0,0,0.1162751486,0,0,0,0,0,0.0839534751,0,0,0,0,0,0,0.3067243941,0,0,0,0,0,0.6348308185,0,0,0,0,0,0,0.6098851166,0,0,0,0,0,0.1713048697,0,0,0,0,0,0,0.1669124371,0,0,0,0,0,4.0273633974,0,0,0,0,0,0.2846793553,1025.11504344,9.7128094585,0.6707837267,0.6145731193,0.9409959849,0.377700119,0.2129433253,0.2409593705,0.3822315273,0.4263958757,0.5453422175,0.3832882422,0.5516616352,0.4799400414,0.2961796803,0.4067579449,0.2901514259,0.359418433,0.5525809462,0.5806857923,0.3504785245,0.4053427862,0.3601032715,0.4025291434,0.4184600487,0.3896080766,0.3570948984,0.3727400741,0.4589502445,0.4313571316,0.4447128122,0.4251823727,0.4315971013,0.3380587556,0.2949994757,0.2965551744,0.3218255465,14.028,1.50525,2,0.727277,-0.9491450289,-0.9491450289,6
0.0454989712,0,0,0,0,0,0.1277120485,0,0,0,0,0,0.0876828989,0,0,0,0,0,0,0.3034093507,0,0,0,0,0,0.6288637403,0,0,0,0,0,0,0.5646347737,0,0,0,0,0,0.1623542524,0,0,0,0,0,0,0.1700617284,0,0,0,0,0,4.0818958619,0,0,0,0,0,0.2723308185,1022.71160755,10.0762166046,0.673274791,0.6198264083,0.9395258855,0.3841847764,0.2123312567,0.2921565097,0.2681395555,0.2706711159,0.5626718837,0.4077990317,0.4954815037,0.3655306391,0.3875680489,0.3617901936,0.3646419032,0.2691943039,0.4110107582,0.5267596564,0.2359656275,0.461868518,0.4250001735,0.4096264266,0.3230105382,0.3208619227,0.4815427297,0.4618112686,0.3157734528,0.3336159419,0.3076108221,0.2954249907,0.3540572139,0.3683200661,0.3080295879,0.3636191549,0.3721507518,14.0379,1.51748,2,0.717516,-0.8906659136,-0.8906659136,6
0.0400291495,0,0,0,0,0,0.1207504572,0,0,0,0,0,0.0923239598,0,0,0,0,0,0,0.3083819159,0,0,0,0,0,0.6373999771,0,0,0,0,0,0,0.595796182,0,0,0,0,0,0.1703932327,0,0,0,0,0,0,0.171636374,0,0,0,0,0,4.025125743,0,0,0,0,0,0.2826074531,1017.35734535,9.8494480371,0.6709711557,0.6149474357,0.9391149973,0.3781603487,0.2145157972,0.2544750979,0.3181738535,0.3429847538,0.4299112985,0.3008483421,0.3954982937,0.3274405384,0.3227474831,0.2467694542,0.3066851367,0.3452102905,0.4722659286,0.5315099448,0.2811414861,0.3839557149,0.4290169928,0.4311736261,0.4473163286,0.4688626676,0.4821843933,0.4333096403,0.4429520376,0.4389975835,0.3356522684,0.3419068162,0.380826167,0.377929583,0.3618179841,0.3007841497,0.3158078584,14.0412,1.52153,2,0.71331,-0.8473799952,-0.8473799952,6
0.0320730453,0,0,0,0,0,0.0997828075,0,0,0,0,0,0.0798925469,0,0,0,0,0,0,0.3081332876,0,0,0,0,0,0.6637545725,0,0,0,0,0,0,0.6293609968,0,0,0,0,0,0.1671610654,0,0,0,0,0,0,0.1557241655,0,0,0,0,0,4.0548782579,0,0,0,0,0,0.2536836991,953.270507545,9.2325168202,0.6767364325,0.6208387766,0.9435207884,0.3854407866,0.2173728412,0.3098228406,0.3768619403,0.3569267884,0.5663318131,0.3909076955,0.4345732106,0.3711874264,0.294630145,0.2735050438,0.1982503588,0.300901011,0.4219626478,0.4514666048,0.3400700035,0.4052669156,0.4326110467,0.4930008351,0.3386132758,0.3049467549,0.3424484509,0.3653695192,0.3533381212,0.392587567,0.4549098454,0.4547507043,0.393830714,0.2849148809,0.3715182743,0.3451352921,0.2655344725,14.0379,1.52249,2,0.716983,-0.8201882956,-0.8201882956,6
0.0398633973,0,0,0,0,0,0.117601166,0,0,0,0,0,0.0871027663,0,0,0,0,0,0,0.3049011203,0,0,0,0,0,0.6254658208,0,0,0,0,0,0,0.612205647,0,0,0,0,0,0.1689014632,0,0,0,0,0,0,0.1632658893,0,0,0,0,0,4.0579446731,0,0,0,0,0,0.2671925011,1006.32609576,9.7603631851,0.6731773283,0.6177574201,0.9395093848,0.3816242301,0.2104013877,0.2646219583,0.3275716376,0.3348458121,0.5169521834,0.3412915325,0.4703853237,0.4445683994,0.3263807297,0.2946575136,0.3034592257,0.2994449676,0.3547494982,0.4099082697,0.3792183864,0.4032472586,0.3086088909,0.3847215211,0.3486809095,0.4847223607,0.5333988126,0.3762859982,0.3568454739,0.3063832329,0.4347816947,0.3903988843,0.316322408,0.3349182468,0.3327055851,0.3220416669,0.3310786286,14.0428,1.52272,2,0.7118,-0.8481242836,-0.8481242836,6
0.0708590535,0,0,0,0,0,0.2306441472,0,0,0,0,0,0.1231538637,0,0,0,0,0,0,0.5111796982,0,0,0,0,0,0.9008630544,0,0,0,0,0,0,0.8731824417,0,0,0,0,0,0.2968621399,0,0,0,0,0,0,0.3010059442,0,0,0,0,0,2.6503772291,0,0,0,0,0,0.4863168724,1261.07881638,14.1194591417,0.4695289169,0.4034363121,0.9230613711,0.1627608579,0.2915259543,0.5766911797,0.442507728,0.3253222794,0.5698218958,0.4484817196,0.4772747166,0.5082510162,0.4790404298,0.408498667,0.4599614844,0.4319593817,0.428560605,0.5274904162,0.4013424281,0.3263811537,0.4893378945,0.4534132763,0.3920231512,0.3640277439,0.3248380197,0.3777256707,0.4204769427,0.3936807238,0.3413661787,0.3862834563,0.3422170123,0.3192665173,0.3908193771,0.376376735,0.374036455,14.031,1.45661,1.97353,0.706278,-1.0390915557,-1.0390915557,7
0.0808041838,0,0,0,0,0,0.2554240969,0,0,0,0,0,0.1451160265,0,0,0,0,0,0,0.5130858482,0,0,0,0,0,0.8032350251,0,0,0,0,0,0,0.805058299,0,0,0,0,0,0.3025805898,0,0,0,0,0,0,0.3115312071,0,0,0,0,0,2.7077274806,0,0,0,0,0,0.5198816872,1322.41451434,14.9339996081,0.4739808806,0.4115975213,0.9130960217,0.1694125195,0.2711515786,0.5457762169,0.315684814,0.4935629998,0.5153346569,0.2820974604,0.3582693866,0.3810595084,0.4282277854,0.4909254005,0.4354695694,0.412434449,0.3608910063,0.3260190255,0.3976687838,0.355697964,0.3233331683,0.4322673065,0.4189498959,0.3396373894,0.4730953187,0.3716410174,0.345632564,0.3836589256,0.3993088976,0.3598200409,0.3883626024,0.4168476584,0.3503121309,0.3831073832,0.3187347237,14.0589,1.49373,1.97843,0.680312,-0.9061484567,-0.9061484567,7
0.0591735254,0,0,0,0,0,0.1432927526,0,0,0,0,0,0.1011088249,0,0,0,0,0,0,0.381810128,0,0,0,0,0,0.7659407865,0,0,0,0,0,0,0.6824016918,0,0,0,0,0,0.2173010974,0,0,0,0,0,0,0.2318044124,0,0,0,0,0,3.5438643118,0,0,0,0,0,0.3177469136,1296.37738585,12.2598602129,0.5996983363,0.5404402917,0.9226419078,0.2920757089,0.2389145363,0.4954932039,0.3245979635,0.4160307634,0.4099664647,0.4379484735,0.3455505536,0.4291394761,0.4686400365,0.5195078624,0.3975020565,0.2613027935,0.4577010143,0.4467760304,0.4195074886,0.4644384575,0.5268948502,0.3721465197,0.3693485855,0.6330576636,0.593740875,0.3676493383,0.6027472867,0.463778758,0.323867319,0.292137204,0.3019951785,0.3474845017,0.47710009,0.4243033711,0.3243013502,14.0316,1.47554,2,0.714194,-1.0498871837,-1.0498871837,7
0.0859425011,0,0,0,0,0,0.2403406493,0,0,0,0,0,0.1362482853,0,0,0,0,0,0,0.476288866,0,0,0,0,0,0.7979309556,0,0,0,0,0,0,0.8070473251,0,0,0,0,0,0.3087962963,0,0,0,0,0,0,0.3006744399,0,0,0,0,0,2.7852166209,0,0,0,0,0,0.5059585048,1180.67326409,14.334430727,0.4910408171,0.426786474,0.9262022397,0.1821466944,0.2487490105,0.3731359322,0.352584663,0.2871927883,0.4619476896,0.3331090394,0.3600584679,0.3749813872,0.3363841312,0.4751066936,0.3954843002,0.4489669569,0.47115174,0.4747897529,0.3789803242,0.370032083,0.3937971639,0.5016609955,0.4630052027,0.5481633199,0.5514420317,0.3672492287,0.3281440739,0.3057543227,0.3194091116,0.3706234259,0.3071947777,0.399340095,0.3148754524,0.3798657884,0.3710331695,0,1.48489,1.98235,0.697372,-0.8706817207,-0.8706817207,7
0.1387345679,0,0,0,0,0,0.4105681299,0,0,0,0,0,0.2753143576,0,0,0,0,0,0,0.8436785551,0,0,0,0,0,1.339111797,0,0,0,0,0,0,1.1649062643,0,0,0,0,0,0.5207933242,0,0,0,0,0,0,0.4301268861,0,0,0,0,0,0.6395547554,0,0,0,0,0,0.681655807,1331.8006924,18.9289960154,0.1383722691,0.0325469513,0.9192883357,0.001059304,0.3218223067,0.3054548869,0.2247366199,0.2496880455,0.5682075436,0.4404252486,0.3086617849,0.4343246087,0.5870382363,0.563082277,0.3711437344,0.4447056686,0.4614049174,0.3008201254,0.3464016321,0.3007103463,0.337611852,0.4279813294,0.4332212231,0.3383890264,0.3049025489,0.2968997517,0.3602650245,0.3538756095,0.3261214131,0.3394135462,0.5279151709,0.3415716121,0.3274662259,0.3480185294,0.3868444606,0,1.06907,0.854902,0.707452,-1.5443921104,-1.5443921104,7
0.0403606539,0,0,0,0,0,0.1221593507,0,0,0,0,0,0.0920753315,0,0,0,0,0,0,0.3817272519,0,0,0,0,0,0.7945330361,0,0,0,0,0,0,0.6439471879,0,0,0,0,0,0.1835705304,0,0,0,0,0,0,0.1834876543,0,0,0,0,0,3.7603366484,0,0,0,0,0,0.2422467993,1047.22959044,11.868796133,0.6175618055,0.566059875,0.9280835629,0.3204237821,0.2249911245,0.4870775538,0.2366740203,0.4519095252,0.5609439793,0.4554093274,0.4382833598,0.3470643794,0.5193851277,0.5979592168,0.6196586805,0.4959925278,0.4309604842,0.4301580822,0.2844720129,0.295005557,0.3492298073,0.2881525211,0.4859389865,0.321982569,0.2587966081,0.377742071,0.3673037589,0.4063937097,0.4077890828,0.2894141237,0.3606557643,0.2865242234,0.2914494274,0.2656477486,0.3313885498,14.0701,1.50566,2,0.66657,-0.837056626,-0.837056626,7
0.0830418381,0,0,0,0,0,0.2200360082,0,0,0,0,0,0.1765260631,0,0,0,0,0,0,0.5831990169,0,0,0,0,0,1.0885773891,0,0,0,0,0,0,0.9346764975,0,0,0,0,0,0.3484110654,0,0,0,0,0,0,0.2816958162,0,0,0,0,0,2.3593992913,0,0,0,0,0,0.3688814586,1038.95077405,12.9026193742,0.4145485287,0.304679756,0.9453756972,0.0928297537,0.3382791007,0.378606157,0.3825826697,0.3150391364,0.426861426,0.4025371232,0.4171393633,0.2691798306,0.232235568,0.3576101499,0.3859624276,0.3844746342,0.2218403441,0.340399111,0.2855970041,0.3448319786,0.3402120714,0.3586983819,0.4128036868,0.2853153666,0.2406171672,0.3953079669,0.3160912256,0.3152448704,0.3004309723,0.2511210354,0.2446367772,0.4635998654,0.464338107,0.3521659906,0.3646780895,0,1.04703,0.711765,0.762863,-1.6487375556,-1.6487375556,7
0.0591735254,0,0,0,0,0,0.1432927526,0,0,0,0,0,0.1011088249,0,0,0,0,0,0,0.381810128,0,0,0,0,0,0.7659407865,0,0,0,0,0,0,0.6824016918,0,0,0,0,0,0.2173010974,0,0,0,0,0,0,0.2318044124,0,0,0,0,0,3.5438643118,0,0,0,0,0,0.3177469136,1296.37738585,12.2598602129,0.5996983363,0.5404402917,0.9226419078,0.2920757089,0.2389145363,0.4954932039,0.3245979635,0.4160307634,0.4099664647,0.4379484735,0.3455505536,0.4291394761,0.4686400365,0.5195078624,0.3975020565,0.2613027935,0.4577010143,0.4467760304,0.4195074886,0.4644384575,0.5268948502,0.3721465197,0.3693485855,0.6330576636,0.593740875,0.3676493383,0.6027472867,0.463778758,0.323867319,0.292137204,0.3019951785,0.3474845017,0.47710009,0.4243033711,0.3243013502,14.0316,1.47554,2,0.714194,-1.0498871837,-1.0498871837,7
0.0725994513,0,0,0,0,0,0.2361139689,0,0,0,0,0,0.1266346594,0,0,0,0,0,0,0.5087762917,0,0,0,0,0,0.8418552812,0,0,0,0,0,0,0.8137602881,0,0,0,0,0,0.2991826703,0,0,0,0,0,0,0.290232053,0,0,0,0,0,2.7426183128,0,0,0,0,0,0.5126714678,1303.00768176,14.389640081,0.4817755625,0.4156350313,0.9129378579,0.1727524793,0.2351769283,0.578841069,0.4080202728,0.4248296445,0.6010754107,0.3808937972,0.393417546,0.4454232008,0.4656183102,0.5917160876,0.5820644368,0.5536528817,0.4008256386,0.351048804,0.4313287491,0.3937744854,0.3554009119,0.313516439,0.3577676724,0.3778799056,0.4405738109,0.5065939032,0.4969506843,0.4376226272,0.4420097501,0.3777354008,0.4019782809,0.3944520164,0.2905034089,0.3280657372,0.3288905993,14.0635,1.49801,1.98039,0.674894,-0.8903541442,-0.8903541442,7
0.097379401,0,0,0,0,0,0.2775520119,0,0,0,0,0,0.1892061043,0,0,0,0,0,0,0.4858196159,0,0,0,0,0,0.6567101052,0,0,0,0,0,0,0.7946987883,0,0,0,0,0,0.3504000914,0,0,0,0,0,0,0.32968107,0,0,0,0,0,2.7454360997,0,0,0,0,0,0.5175611568,1321.83506434,15.1186230322,0.4742858209,0.4154234406,0.9071732895,0.172576635,0.225147991,0.4185510464,0.3617075657,0.4787193418,0.6503658726,0.4649087171,0.4293705815,0.4997932588,0.5647522679,0.5631824694,0.3214069703,0.3405214886,0.3758776276,0.3155828736,0.4534824835,0.4720471055,0.4504609344,0.4543539861,0.4014620614,0.3432427904,0.3473784909,0.4076894173,0.3615184782,0.3931729566,0.3949766207,0.3772443562,0.3070220776,0.3340014622,0.3847881418,0.2639025046,0.3691728797,14.0762,1.50945,1.97647,0.658258,-0.8054346624,-0.8054346624,7
0.0863568816,0,0,0,0,0,0.2406721536,0,0,0,0,0,0.1405578418,0,0,0,0,0,0,0.4987482853,0,0,0,0,0,0.8867741198,0,0,0,0,0,0,0.8459990855,0,0,0,0,0,0.3186585505,0,0,0,0,0,0,0.3110339506,0,0,0,0,0,2.6148233882,0,0,0,0,0,0.5008201875,1331.22786596,15.0159905938,0.4621523282,0.3954337104,0.9182754471,0.1563678193,0.2377515726,0.4576644922,0.4665339829,0.3610749336,0.6491209956,0.4784791266,0.381440172,0.3759294714,0.5177414819,0.405790504,0.6140111927,0.5733098271,0.5011004046,0.3931082942,0.4093199614,0.3652636567,0.3997268821,0.4448916423,0.4297681135,0.3283826556,0.4332296076,0.391250279,0.395316075,0.3458162279,0.3620599549,0.4439049049,0.4506478222,0.2875877694,0.2618572307,0.492914206,0.4929323908,14.0326,1.44645,1.96667,0.703833,-1.1277067269,-1.1277067269,7
0.0382058756,0,0,0,0,0,0.1418838592,0,0,0,0,0,0.082958962,0,0,0,0,0,0,0.4450445816,0,0,0,0,0,0.8212191358,0,0,0,0,0,0,0.9508373342,0,0,0,0,0,0.2821930727,0,0,0,0,0,0,0.2888231596,0,0,0,0,0,3.0111368313,0,0,0,0,0,0.3821416324,1022.05271409,10.40421974,0.5506726681,0.4655915849,0.9393532107,0.216775524,0.2367002677,0.4123551921,0.3837504029,0.362673389,0.2334345186,0.4853377066,0.373507559,0.5328112402,0.3808212656,0.5384879148,0.3831950149,0.4483364953,0.4185555193,0.355231028,0.3555403572,0.4860304309,0.446443261,0.4463908933,0.4171428196,0.4132591172,0.3001458613,0.3727197578,0.3357471217,0.3311587468,0.2916329575,0.3429620465,0.3427407127,0.2975380335,0.271358161,0.2543023631,0.3275043999,14.0268,1.47469,1.99412,0.716666,-1.015174513,-1.015174513,8
0.0340620713,0,0,0,0,0,0.1497570873,0,0,0,0,0,0.0837048468,0,0,0,0,0,0,0.4576417467,0,0,0,0,0,0.8571873571,0,0,0,0,0,0,0.9678269319,0,0,0,0,0,0.2910608139,0,0,0,0,0,0,0.2975251486,0,0,0,0,0,2.904806813,0,0,0,0,0,0.4008716278,1065.29445424,10.6086877,0.5395444765,0.449655032,0.9376342294,0.2021896478,0.2481721567,0.4794957175,0.4131671828,0.2557098592,0.2485268024,0.5386632411,0.4133519261,0.4047352268,0.2758815371,0.577416991,0.3808951979,0.4856935603,0.3709559582,0.4261514097,0.3437258184,0.3484515909,0.4112444027,0.3674247632,0.468858278,0.3998726438,0.3958012644,0.3852086085,0.3001408705,0.3543534384,0.3224572217,0.3151399537,0.4104663219,0.3170104754,0.3204124965,0.2767217153,0.358549543,14.0207,1.46407,1.99216,0.721525,-1.0582063899,-1.0582063899,8
0.0381229995,0,0,0,0,0,0.1511659808,0,0,0,0,0,0.0852794925,0,0,0,0,0,0,0.4393261317,0,0,0,0,0,0.7981795839,0,0,0,0,0,0,0.9321902149,0,0,0,0,0,0.2758116141,0,0,0,0,0,0,0.2928012117,0,0,0,0,0,3.0369941701,0,0,0,0,0,0.3945730453,1012.37755569,10.2633222288,0.55661414,0.4703930062,0.9420523183,0.2212695803,0.2396246553,0.3657848288,0.4097801953,0.3342344592,0.2440374284,0.5161326637,0.3323643957,0.4545987453,0.4307535746,0.5073045074,0.2814586396,0.3310645896,0.4720162715,0.5279352276,0.4898422185,0.3282479697,0.3761191817,0.3184401248,0.3783588651,0.322836378,0.4817789726,0.4520888783,0.3229796994,0.3315171529,0.3488102733,0.288088467,0.319770373,0.3653725639,0.3801709045,0.3717649603,0.3004723558,14.0147,1.46696,1.99412,0.729607,-1.0554305027,-1.0554305027,8
0.0392832647,0,0,0,0,0,0.1140374943,0,0,0,0,0,0.0827103338,0,0,0,0,0,0,0.3397090764,0,0,0,0,0,0.7407464563,0,0,0,0,0,0,0.646930727,0,0,0,0,0,0.1846479195,0,0,0,0,0,0,0.1781007087,0,0,0,0,0,3.8681584362,0,0,0,0,0,0.2501200274,939.761904762,9.7924750147,0.6414373126,0.5837951428,0.9386083998,0.3408167687,0.225661831,0.3904519287,0.3828797466,0.3493342514,0.4447568847,0.4045401464,0.3273727332,0.4124225916,0.3725868265,0.5183838177,0.2307386218,0.5151407346,0.5224632088,0.5194243219,0.4307387569,0.4280856713,0.3438060692,0.3570716671,0.3779321226,0.2618050778,0.3016110732,0.384443579,0.2592716062,0.2451917802,0.4715448207,0.3673108338,0.2927078585,0.3080653144,0.312020052,0.4154292948,0.3874892974,14.0584,1.50243,2,0.683399,-0.8970722955,-0.8970722955,8
0.0793952904,0,0,0,0,0,0.1984053498,0,0,0,0,0,0.1577960677,0,0,0,0,0,0,0.5519547325,0,0,0,0,0,0.9306984454,0,0,0,0,0,0,0.9990712163,0,0,0,0,0,0.3502343393,0,0,0,0,0,0,0.3505658436,0,0,0,0,0,2.4389603338,0,0,0,0,0,0.3873628258,630.585655497,9.6012672284,0.4501013577,0.3434039552,0.9657568127,0.1179262764,0.3207118206,0.3537149156,0.2667884639,0.2829562376,0.4455525444,0.4175749529,0.2489013041,0.3088312597,0.3950421539,0.257015801,0.2866774616,0.3430491252,0.3648964817,0.4304605409,0.3620856905,0.3413893435,0.2897691277,0.4069486626,0.4387454708,0.2705763879,0.3766250716,0.3734485956,0.3135517771,0.316290997,0.2632797588,0.3415980149,0.4055210836,0.4783155068,0.375417014,0.3371048604,0.3032009017,0,1.20482,0.923529,0.74921,-1.6164636681,-1.6164636681,8
0.035719593,0,0,0,0,0,0.1611111111,0,0,0,0,0,0.0843678555,0,0,0,0,0,0,0.4699074074,0,0,0,0,0,0.8295896205,0,0,0,0,0,0,0.9808384774,0,0,0,0,0,0.3043209877,0,0,0,0,0,0,0.3127743484,0,0,0,0,0,2.8369312986,0,0,0,0,0,0.4288837449,1054.94160298,10.6955777647,0.5321919227,0.4419024902,0.9374891646,0.1952778108,0.2454820223,0.4438904634,0.4062355853,0.3016574927,0.2308350202,0.5116554696,0.4051102113,0.4533016803,0.3569226329,0.5025642064,0.4049365492,0.5104784541,0.4257191031,0.3354909459,0.4558392318,0.5273359903,0.4668497969,0.4806947555,0.4808692063,0.4447861773,0.3628654707,0.3682984014,0.3372022737,0.2810441554,0.326354871,0.3704383822,0.3561831223,0.2850119951,0.2814261545,0.2938422124,0.3305314236,14.0252,1.46949,1.99216,0.717147,-1.0310293161,-1.0310293161,8
0.0683727709,0,0,0,0,0,0.2192072474,0,0,0,0,0,0.1541495199,0,0,0,0,0,0,0.6111282579,0,0,0,0,0,1.1020861911,0,0,0,0,0,0,1.038354481,0,0,0,0,0,0.3680526978,0,0,0,0,0,0,0.3282721765,0,0,0,0,0,2.1415180613,0,0,0,0,0,0.4133030407,820.523927102,11.8062055,0.4052195867,0.2761780179,0.9551689312,0.0762742976,0.2704362975,0.4102949637,0.4481796771,0.4752578052,0.4988972994,0.5142583227,0.426869227,0.7168990177,0.6008901366,0.5098317131,0.3791194493,0.3292786246,0.3115764776,0.27915208,0.5093185817,0.4950881874,0.5571776455,0.4714983559,0.4714144486,0.3154027114,0.4108735588,0.2459945781,0.3383104694,0.3214676856,0.319386256,0.2784936223,0.463199389,0.4310229615,0.3310735505,0.3667615423,0.3529506855,0,1.08905,0.821569,0.749954,-1.6630603013,-1.6630603013,8
0.0329018061,0,0,0,0,0,0.1144518747,0,0,0,0,0,0.072267947,0,0,0,0,0,0,0.374102652,0,0,0,0,0,0.8044781664,0,0,0,0,0,0,0.7821844993,0,0,0,0,0,0.2181298583,0,0,0,0,0,0,0.2031292867,0,0,0,0,0,3.5398862597,0,0,0,0,0,0.3029120942,1003.14395454,9.9581683977,0.6105952538,0.5421231954,0.938843275,0.293897559,0.2397132398,0.4074513188,0.4230758641,0.3312183016,0.2178658406,0.4489723571,0.3083758833,0.3128393159,0.3216175473,0.6681122067,0.3029946157,0.3722373512,0.4181546655,0.4593330411,0.3789948022,0.3599848808,0.444745344,0.4660743158,0.464779119,0.4320021016,0.3374037417,0.3842087469,0.3721040041,0.2912306583,0.3765456455,0.3391634099,0.4042274329,0.3736689844,0.3692838145,0.3513505494,0.3600616719,14.0383,1.49494,2,0.707162,-0.9145152019,-0.9145152019,8
0.0403606539,0,0,0,0,0,0.1324359854,0,0,0,0,0,0.0832075903,0,0,0,0,0,0,0.4121427755,0,0,0,0,0,0.7685928212,0,0,0,0,0,0,0.8268547096,0,0,0,0,0,0.2508659122,0,0,0,0,0,0,0.2538494513,0,0,0,0,0,3.3152091907,0,0,0,0,0,0.3609253544,1013.41493239,10.1386635313,0.5884620939,0.5137327879,0.9392196688,0.2639213774,0.2382798643,0.395516926,0.3650665964,0.4576211166,0.3311092741,0.5859687651,0.4348365189,0.398644374,0.4305348626,0.5193426943,0.3836959186,0.2816722371,0.3857607442,0.5210726416,0.5422117241,0.4295937273,0.4442839693,0.4236838588,0.4208992195,0.3950433569,0.4060040818,0.379310102,0.4624044338,0.3894148157,0.3552769308,0.5157616559,0.2776718344,0.3756628148,0.3864553761,0.230963487,0.3541239775,14.0326,1.49066,2,0.712849,-0.9357221675,-0.9357221675,8
